tweet_id	text	misogyny	category
5173	مستخدم@ مستخدم@ مستخدم@ اوعك انتبهي عحالك من القوة يجيكي إسهال https://t.co/jK229ljp5d	none	none
5174	يكفي أنك ترسلي الصورة الجميلة دائماً من بلدنا لبنان إلى جميع البلدان التي تتابعك، لك مني كل التقدير والإحترام ��‍♂️… https://t.co/FDMW1q3ZFu	none	none
5175	مستخدم@ معها حق شكلك وصوتك بيسدو النفس ما بلومها����	misogyny	stereotyping & objectification
5176	مستخدم@ الصدق نضال فين بتناضلي قبح الله وجهك مرتاحه و استلمتي ثمن ماء اليمنيين و هربتي	misogyny	damning
5177	مستخدم@ عم فتش عليكي مش عم لاقيكي وينك مخباية دودو ��	none	none
5178	مستخدم@ دخلك انت وين عم تشتغلي اليوم	none	none
5179	مستخدم@ الله يرحم لما هيلاري قالت إنها بتشمئز منك وريحتك عامله زي ريحة المعيز ههههههههخخخخ	misogyny	stereotyping & objectification
5180	مستخدم@ يا بنت الحرام يا واطية يا بلا شرف رح تتدعوسي واحدة حقيرة	misogyny	discredit
5181	مستخدم@ يا ريت تشرحيلنا شو هوي التغيير يلي شفتيه انت وعم تمشي بشوارع بيروت غير الفوضى وبعض الخيم وبأي شي حسيت بالفخر #تافهة	misogyny	discredit
5182	مستخدم@ تسلمي يا بنت الاصول	none	none
5183	RT مستخدم@: التحية للمناضلة #جويل_بويونس مستخدم@	none	none
5184	مستخدم@ هلاء هول أبطال عندكم خيطو بغير هالمسلة نحن الأبطال عنا يلي وقفو على الجبهات بسلاحهم وتصدو للعدو	none	none
5185	RT مستخدم@: مستخدم@ وقف شعر بدنا بصراحة كنا ناطرين مستصحفين السفارات يعلمونا الوطنية #كذب	none	none
5186	مستخدم@ مستخدم@ مستخدم@ من زمان بدي قلك كلمة وما رح خليها بقلبي انت وحدي حيواني	misogyny	discredit
5187	مستخدم@ للأمانة أنا الجيش ردهم عني أكتر من مرة.. بس أنا كنت كل هالوقت مش عم بستوعب الخراب والجنون يلي عم يصير حولي	none	none
5188	مستخدم@ أصلا كلمة الرئيس وجهها إلى شعب لبنان العظيم والفهيم مش ل يمنى فواز	none	none
5189	مستخدم@ الرد سريع وغير متوقع. وين حسن المسردب يرد على الثوار الاحرار . حبيت لبنان اكثر اكثر لانكم تكبرو القلب وتفرحو . الله يحفطكم شباب	none	none
5190	مستخدم@ حقيرة وكذابة على وزن حلوة وكذابة ..... متعجرفة ....	misogyny	discredit
5191	مستخدم@ مستخدم@ سمالله صايره ليلى عبد اللطيف صايره تتنبائي وتحليلي سمالله عليكي	none	none
5192	مستخدم@ مدري مين نزل مع لائحة القوات، وبطبل للكتائب، وبتقول عن الحريري بطل. لا انضمي للاحزاب احسن	none	none
5193	مستخدم@ انتى احقر ما انجبت الانسانيه قذره جدا ونجسه وبنت حرام	misogyny	discredit
5194	مستخدم@ مستخدم@ انشالله الله معكن	none	none
5195	مستخدم@ يسلم تمك يا أصيلة من يأكل ويسرق خيرات لبنان وولاء للخامنئي فهو عميل وخائن للبنان فليذهب عند خامنئي �	none	none
5196	مستخدم@ المهم اعضائك التناسلية علشان نقدر نثبت انك لا إمرأة ولا رجل	misogyny	sexual harassment
5197	مستخدم@ نرجع لبلدنا... حبيبتي ما هوي البلد إلنا لبقدم ولادو شهدا فدا البلد ان كان ضد محاربة داعش او اسرائيل شو ب… https://t.co/l97fiC19nD	none	none
5198	مستخدم@ السيد اشرف رجل في العالم كلو اما الباقيين ماخصني فيهم شيلو السيد من هالمعادلة	none	none
5199	RT مستخدم@: مستخدم@ عنجد أنك زبالة	misogyny	discredit
5200	مستخدم@ انطري السيد ليحكي و بعدين كبي قرفك يا حية	misogyny	discredit
5201	مستخدم@ نورتي حبيبة قلبنا	none	none
5202	مستخدم@ بلا كذب يا حقيرة	misogyny	discredit
5203	مستخدم@ انت بتشتغل يا احمد؟ اعوذ بالله ��� #ديما_الكذابة	misogyny	discredit
5204	مستخدم@ شو يمنى قلبتي ١٨٠ من لما صرتي بشغلك الجديد..صرتي حساسة ع..حزب الله #شوكة_بعين_الاعداء	none	none
5205	مستخدم@ انتي شو دخلك ب لبنان ؟؟؟�� ليش انتي لبنانيه ��	none	none
5206	لازم كل لبناني بيحب وطنو، يفتخر فيكي من بعد هيك مقدمة بس للأسف... مستخدم@ Must watch https://t.co/I01vRPtaIX #كلنا_ديما_صادق	none	none
5207	مستخدم@ عاهرة تحاضر بالعفة	misogyny	discredit
5208	دا ميتين ام الشغل مع الستات والله ايه العالم ابن الوسخة دا!	misogyny	discredit
5209	مستخدم@ الوحيد اللي يقدر عليك هو طبيب الاسنان والمكان الوحيد اللي يحتاج ثورة هو اسنانك عسى ربي ياخذ فك الحمار هذي ويخلصنا منها 😂😂 https://t.co/SXi5bwPrWS	misogyny	stereotyping & objectification
5210	مستخدم@ مستخدم@ ما خصا ديما صادق، هيدا حرية رأي و تعبير، ما فيك تمشي العالم عزوقك و إذا ما عجبك رأي غيرك تصير… https://t.co/erRqex3Xob	none	none
5211	مستخدم@ تعالي و سترمي للكلاب لتنهش لحمك الرخيص	misogyny	threat of violence
5212	مستخدم@ انضبي يا حولا يا بلا شرف م بتستحي انت كل هالإهانات لي بتتعرضيلا ما بتستحي من حالك ولك كيف… https://t.co/5bTSFwosma	misogyny	discredit
5213	مستخدم@ التحريض على الجيش و قرارات القوى الأمنية مش جرم!! اذا مش هلق بس يروق الوضع يكون هيدا إخبار واضح لتوقيفِك . 	misogyny	discredit
5214	مستخدم@ ينعن عهرك	misogyny	discredit
5215	مستخدم@ ضبي لسانك احسنلك ��	misogyny	discredit
5216	مستخدم@ سله القمامه لاتحتاج الي ذباب فرائحتها النتنه تفوح في كل مكان الي القاع اكثر فانتم ممتلؤن هناك لا ارض ولا عرض	none	none
5217	مستخدم@ يارب اشوف فيكي يوم اشوفك بتتجلدي انت واهل بتك مثلا حد بتحبيه اوي تتحرمي منك تتوجعي دي ما وجعتي ناس كتير	misogyny	damning
5218	مستخدم@ لما تتجوزى واحدة شبهك ابقى ورينى هتخلفى ازاى 😂😂😂😂😂😂😂😂😂😂😂	none	none
5219	مستخدم@ قال العهد مش الحكومة بس قلبك معمي �	misogyny	discredit
5220	RT مستخدم@: بشرفكن شباب فينا نوقف مسبات المتعلقة بالنساء والأمهات! يعني قي الف مسبة تانية! #لبنان_ينتفض https://t.co/RYyn85nHql	none	none
5221	مستخدم@ روحي انضبي لأنك ما فاهمي شي من الصحافة وين الموضوعية واحترام رأي الأخر ونقل الحقائق كما هي عم تخانقي ال… https://t.co/rXn5I9PIMk	misogyny	discredit
5222	مستخدم@ السيد قال العهد ما فيكم تسقطو مش الحكومه	none	none
5223	مستخدم@ مستخدم@ اكيد الحرمه ما عندها اي حقوق تطالب فيها بس تقلد الذكر في أي شي يسويه عشان كذا ناقصة عقل و دين	misogyny	dominance
5224	مستخدم@ مستخدم@ كنت حابب تكوني فوق لتشوفي العجايب ونجوم الضهر	none	none
5225	مستخدم@ عنجد انك تافها كأنك منك فايتي ع مدرسة و مش مختلطة بعالم تفه ع هيك لبنانية	misogyny	discredit
5226	مستخدم@ يا عمي اندفسي سكتي !!!!! ما ازنخك انشالله يقبرك لنرتاح منك !!!!	misogyny	damning
5227	مستخدم@ مستخدم@ مستخدم@ يعني بدنا نضويلهن شمعة ع هل العمل الانساني	none	none
5228	مستخدم@ شدي همتي بتجيب مركز احسن �	misogyny	discredit
5229	مستخدم@ ترااااجع عن قوله انت وين والاطلاع والثقافة وين نصيحة... شغلي نفسك بشي قريب منك مثلا المطبخ وتركي عنك تويتر	misogyny	stereotyping & objectification
5230	مستخدم@ وانتى مال أمك ، نسميه جيش أبيض نسميه بأي أسم ، مش فاضل غير المرتزقة إللى زيك ويتكلموا عن أسيادهم ، يا رمم .	misogyny	discredit
5231	مستخدم@ مستخدم@ الله يقويهن ما شفتي قطع الطريق بس انتبهي لحالك اوعا حدا يشوفك	none	none
5232	مستخدم@ انا بنصحك تتركي هيدي المحطة المشبوهة و خاصة انو صاحب المحطة من رموز الفساد .	none	none
5233	مستخدم@ ويدعس على قبرك يا رب	misogyny	damning
5234	مستخدم@ وفقك الله يا بنت اليمن نتمنى لك مزيد من التقدم والنجاح	none	none
5235	مستخدم@ انزلي واقطعي الطريق انت وعيلتك ليش التحريض بعدين بلا مكياج طالعه بتشبهي وليد جنبلاط	misogyny	stereotyping & objectification
5236	مستخدم@ دي انتي الكلب الجربان يقرف من اعضائك	misogyny	discredit
5237	مستخدم@ هيدا اللي فهمتي يا غشيمة	misogyny	discredit
5238	مستخدم@ على شكله شكشكله	none	none
5239	مستخدم@ مزبوط في خيارين او بتكون إنسان او بتكون حمار،إذا بتحترم إرادة الناس بتكون إنسان وإذا بس يخالفوك بتقلن… https://t.co/ihnm000Wpg	none	none
5240	مستخدم@ تفضلوا هالبهلة����	misogyny	discredit
5241	مستخدم@ مستخدم@ وانتو اختصاصي الفتنة تهانينا .. سهرة سعيدة	none	none
5242	مستخدم@ العمى بعيونك. استعيري نادور سامي	misogyny	discredit
5243	مستخدم@ نصابين باسم الحريات ومدمري البلاد وقتلة الاطفال والعباد . الست مكانها المطبخ وبالكاد اقتنعنا انها ممكن تعمل ما بالك اذا خططت للعالم	misogyny	stereotyping & objectification
5244	مستخدم@ قبح الله وجهك .. اليمن والعرب برآء منك .	misogyny	damning
5245	مستخدم@ يا ويلي شو حمارة يا ويلي عم تبدعي بهالثورة لا بتفهمي بالسياسة ولا لغات ولا معلومات عامة ولا مسلسلات ولا… https://t.co/RgOWaErfWV	misogyny	discredit
5246	مستخدم@ مستخدم@ مع لبنان يتغير بس ضد قطع الطرقات في ناس مضطرة تشتغل لتأكل.. انت ما فيكي تحسي بهول الاشياء لأن… https://t.co/2KobFNyH1h	none	none
